date,product,category,price,unit,market_name,region,woreda,price_type
2023-05-28,Teff (red),Cereal,1986.33,kg,Jimma,Southwest Ethiopia,Lideta,Wholesale
2023-10-31,Dry peas,Other,220.72,kg,Merkato,Tigray,Basketo,Retail
2023-03-24,Green pepper,Vegetable,2344.65,quintal,Wolkite,Sidama,Kaffa,Farmgate
2023-03-08,Yogurt,Animal Product,99.65,kg,Adama,Southwest Ethiopia,Kaffa,Wholesale
2023-11-27,Kale (Gomen),Vegetable,83.07,kg,Adama,Southwest Ethiopia,Hadiya,Wholesale
2023-07-01,Lemon,Fruit,1362.34,quintal,Jimma,Addis Ababa,Jimma Town,Farmgate
2023-02-08,Chicken (dressed),Animal Product,126.4,kg,Shola,Amhara,Kolfe,Wholesale
2023-12-23,Hot pepper,Vegetable,2027.94,quintal,Hawassa,SNNPR,Kolfe,Wholesale
2024-04-29,Mutton,Animal Product,1980.11,quintal,Merkato,Amhara,North Shewa,Wholesale
2023-05-07,Teff (red),Cereal,1887.37,quintal,Wolkite,Oromia,Bole,Retail
2024-04-09,Maize,Cereal,737.05,quintal,Jimma,Amhara,Lideta,Wholesale
2023-03-05,Green pepper,Vegetable,1229.4,quintal,Adama,Amhara,South Wollo,Retail
2023-05-23,Mango,Fruit,165.09,kg,Adama,Oromia,Kolfe,Farmgate
2024-04-08,Wheat,Cereal,1152.72,kg,Hawassa,Amhara,Kolfe,Retail
2023-07-27,Fava beans,Other,224.24,kg,Gonder,Tigray,Basketo,Farmgate
2024-01-06,Kale (Gomen),Vegetable,237.37,kg,Bahir Dar,Sidama,Kaffa,Farmgate
2023-05-10,Kale (Gomen),Vegetable,2234.59,quintal,Shola,SNNPR,Kolfe,Wholesale
2023-03-24,Shiro,Other,2339.76,quintal,Wolkite,Addis Ababa,South Wollo,Wholesale
2023-01-01,Sorghum,Cereal,1124.2,quintal,Jimma,Sidama,Bole,Farmgate
2023-07-25,Butter (traditional),Animal Product,68.92,kg,Jimma,Southwest Ethiopia,Kolfe,Farmgate
2023-12-09,Powdered milk,Processed Food,1433.82,quintal,Bahir Dar,Southwest Ethiopia,South Wollo,Farmgate
2024-03-01,Teff (white),Cereal,1942.89,kg,Wolkite,Tigray,Hadiya,Retail
2024-03-10,Mango,Fruit,1359.76,quintal,Adama,Amhara,Hadiya,Farmgate
2023-01-05,Yogurt,Animal Product,297.3,kg,Bahir Dar,Sidama,Kolfe,Retail
2023-11-19,Sorghum,Cereal,1122.64,quintal,Jimma,Oromia,Bole,Retail
2023-05-24,Avocado,Fruit,2484.07,quintal,Bahir Dar,Tigray,North Shewa,Wholesale
2024-05-13,Sugar (local),Processed Food,2052.11,quintal,Hawassa,Amhara,South Wollo,Retail
2024-03-02,Teff (red),Cereal,1625.74,kg,Hossana,Oromia,South Wollo,Retail
2024-06-10,Tomato,Vegetable,1955.31,quintal,Bahir Dar,Tigray,Basketo,Wholesale
2024-01-18,Powdered milk,Processed Food,205.99,kg,Gonder,Tigray,Jimma Town,Farmgate
2024-02-13,Lettuce,Vegetable,88.69,kg,Jimma,Oromia,Kaffa,Wholesale
2023-08-09,Milk (raw),Animal Product,45.22,quintal,Hossana,Oromia,Kolfe,Wholesale
2023-07-15,Barley,Cereal,1248.06,kg,Jimma,SNNPR,Hadiya,Farmgate
2024-06-03,Maize,Cereal,832.16,kg,Wolkite,Sidama,Basketo,Wholesale
2023-07-10,Potato,Vegetable,153.49,kg,Bahir Dar,Southwest Ethiopia,Lideta,Retail
2023-01-22,Mutton,Animal Product,113.87,kg,Wolkite,Southwest Ethiopia,North Shewa,Wholesale
2023-06-11,Carrot,Vegetable,276.03,kg,Adama,Oromia,Wolaita,Wholesale
2023-12-27,Spices mix,Other,1056.24,quintal,Merkato,Tigray,Bole,Farmgate
2023-05-18,Rice (imported),Cereal,2579.97,quintal,Hossana,Tigray,Kolfe,Wholesale
2023-02-16,Potato,Vegetable,2443.38,quintal,Adama,Amhara,Hadiya,Wholesale
2024-02-09,Sugar (local),Processed Food,228.54,kg,Merkato,Sidama,Hadiya,Retail
2024-01-21,Watermelon,Fruit,1432.52,quintal,Gonder,Sidama,Wolaita,Retail
2024-05-13,Beef (raw),Animal Product,733.06,kg,Merkato,Tigray,Kolfe,Retail
2023-09-15,Sugar (local),Processed Food,1660.91,quintal,Wolkite,Oromia,North Shewa,Retail
2023-10-18,Lentils,Other,1023.26,quintal,Jimma,Oromia,Jimma Town,Wholesale
2023-07-07,Wheat,Cereal,1239.83,quintal,Jimma,Southwest Ethiopia,Bole,Farmgate
2024-01-26,Lettuce,Vegetable,252.92,kg,Jimma,SNNPR,Lideta,Wholesale
2023-03-05,Butter (traditional),Animal Product,284.48,kg,Adama,Sidama,Kaffa,Farmgate
2023-02-04,Pepper powder,Other,79.47,kg,Jimma,Amhara,Jimma Town,Retail
2024-01-14,Shiro,Other,103.14,kg,Hossana,Tigray,Jimma Town,Farmgate
2023-04-30,Wheat,Cereal,1351.69,kg,Hossana,Tigray,South Wollo,Wholesale
2023-09-30,Spices mix,Other,287.61,kg,Dessie,Oromia,Wolaita,Farmgate
2023-08-30,Banana,Fruit,1077.82,quintal,Shola,Addis Ababa,Kaffa,Wholesale
2023-07-24,Potato,Vegetable,1483.04,quintal,Hossana,Oromia,Jimma Town,Farmgate
2023-12-16,Eggs,Animal Product,7.88,quintal,Jimma,Southwest Ethiopia,South Wollo,Wholesale
2023-01-10,Grapes,Fruit,1688.85,quintal,Bahir Dar,Oromia,Wolaita,Farmgate
2023-03-17,Oats,Cereal,92.52,kg,Merkato,Addis Ababa,Jimma Town,Farmgate
2024-02-21,Tomato,Vegetable,56.13,kg,Bahir Dar,SNNPR,Basketo,Farmgate
2023-01-11,Potato,Vegetable,200.39,kg,Shola,Tigray,Lideta,Farmgate
2023-03-30,Flour (wheat),Processed Food,278.15,kg,Hawassa,Oromia,Wolaita,Farmgate
2023-01-30,Rice (imported),Cereal,2376.44,quintal,Wolkite,Southwest Ethiopia,South Wollo,Retail
2023-01-17,Margarine,Processed Food,1584.3,quintal,Merkato,Sidama,Bole,Wholesale
2024-04-30,Shiro,Other,2358.31,quintal,Gonder,Amhara,South Wollo,Wholesale
2023-08-26,Pepper powder,Other,2172.7,quintal,Shola,Southwest Ethiopia,South Wollo,Wholesale
2023-08-14,Hot pepper,Vegetable,43.51,kg,Wolkite,Amhara,Kaffa,Farmgate
2024-02-18,Potato,Vegetable,2258.94,quintal,Hawassa,SNNPR,Wolaita,Wholesale
2023-11-15,Apple (local),Fruit,56.49,kg,Gonder,SNNPR,Hadiya,Wholesale
2024-04-18,Hot pepper,Vegetable,279.14,kg,Hossana,SNNPR,North Shewa,Farmgate
2024-06-15,Butter (traditional),Animal Product,229.61,kg,Hossana,Sidama,Bole,Farmgate
2023-04-21,Macaroni,Processed Food,1562.9,quintal,Adama,Tigray,Kolfe,Wholesale
2023-01-01,Roasted grains,Other,59.54,kg,Bahir Dar,Southwest Ethiopia,Basketo,Farmgate
2023-09-04,Powdered milk,Processed Food,75.22,kg,Hossana,Southwest Ethiopia,Lideta,Farmgate
2023-04-21,Wheat,Cereal,1190.87,kg,Jimma,SNNPR,Wolaita,Wholesale
2023-12-27,Millet,Cereal,1841.87,quintal,Hawassa,Addis Ababa,Lideta,Farmgate
2023-07-16,Chicken (live),Animal Product,406.27,kg,Adama,SNNPR,Lideta,Retail
2023-05-09,Orange,Fruit,2285.13,quintal,Jimma,Southwest Ethiopia,North Shewa,Farmgate
2023-04-30,Yogurt,Animal Product,277.56,kg,Hawassa,Sidama,North Shewa,Wholesale
2023-06-30,Cheese (Ayib),Animal Product,224.18,kg,Merkato,Oromia,Lideta,Retail
2024-06-22,Watermelon,Fruit,34.94,kg,Dessie,Sidama,Lideta,Wholesale
2023-08-11,Macaroni,Processed Food,167.72,kg,Merkato,Oromia,Wolaita,Wholesale
2024-05-14,Apple (local),Fruit,2274.67,quintal,Merkato,SNNPR,Jimma Town,Wholesale
2024-02-28,Honey,Other,277.59,kg,Adama,SNNPR,Bole,Retail
2023-02-27,Banana,Fruit,169.84,kg,Hossana,Tigray,Bole,Retail
2023-10-20,Butter (traditional),Animal Product,2169.54,quintal,Hawassa,Sidama,Basketo,Wholesale
2023-10-20,Pepper powder,Other,95.02,kg,Adama,Southwest Ethiopia,Basketo,Farmgate
2023-02-10,Spices mix,Other,131.93,kg,Merkato,Sidama,South Wollo,Wholesale
2024-06-12,Carrot,Vegetable,2302.52,quintal,Merkato,Tigray,Jimma Town,Wholesale
2023-09-07,Lemon,Fruit,2321.59,quintal,Jimma,Tigray,Jimma Town,Retail
2023-08-08,Sorghum,Cereal,1050.52,quintal,Dessie,Southwest Ethiopia,South Wollo,Retail
2024-02-18,Mango,Fruit,262.38,kg,Hossana,Sidama,Wolaita,Wholesale
2023-07-12,Chicken (dressed),Animal Product,159.59,kg,Hawassa,SNNPR,South Wollo,Retail
2023-10-15,Rice (local),Cereal,1630.16,kg,Hawassa,Amhara,Kolfe,Retail
2024-03-31,Onion (red),Vegetable,1621.62,quintal,Bahir Dar,Oromia,Kolfe,Farmgate
2023-05-20,Spices mix,Other,2009.2,quintal,Adama,Southwest Ethiopia,Hadiya,Retail
2024-04-13,Nifro,Other,1032.03,quintal,Shola,Addis Ababa,Jimma Town,Wholesale
2024-03-14,Chickpeas,Other,155.31,kg,Dessie,Sidama,Kaffa,Retail
2024-02-27,Mutton,Animal Product,1874.83,quintal,Hossana,Sidama,Wolaita,Wholesale
2024-04-17,Sorghum,Cereal,1079.99,quintal,Hossana,Addis Ababa,Wolaita,Wholesale
2023-04-21,Apple (local),Fruit,1915.1,quintal,Hossana,Amhara,Hadiya,Farmgate
2023-11-15,Carrot,Vegetable,2246.58,quintal,Bahir Dar,Southwest Ethiopia,Jimma Town,Retail
2023-09-09,Butter (traditional),Animal Product,2198.6,quintal,Gonder,Tigray,South Wollo,Farmgate
2023-06-30,Margarine,Processed Food,293.13,kg,Jimma,Addis Ababa,Hadiya,Farmgate
2024-05-28,Cabbage,Vegetable,108.41,kg,Adama,Southwest Ethiopia,South Wollo,Farmgate
2023-08-27,Barley,Cereal,1408.72,kg,Gonder,Southwest Ethiopia,Wolaita,Farmgate
2023-08-14,Margarine,Processed Food,107.77,kg,Wolkite,Sidama,Wolaita,Farmgate
2023-10-06,Avocado,Fruit,2310.26,quintal,Adama,Addis Ababa,Bole,Farmgate
2023-05-13,Cheese (Ayib),Animal Product,2076.17,quintal,Bahir Dar,Sidama,Basketo,Farmgate
2023-06-30,Roasted grains,Other,298.83,kg,Jimma,SNNPR,Lideta,Farmgate
2023-02-23,Onion (red),Vegetable,236.13,kg,Bahir Dar,Oromia,Basketo,Retail
2023-10-17,Chicken (dressed),Animal Product,1602.27,quintal,Hawassa,Sidama,Bole,Farmgate
2023-06-09,Goat meat,Animal Product,295.39,kg,Merkato,Oromia,North Shewa,Farmgate
2024-03-24,Yogurt,Animal Product,1929.79,quintal,Adama,Southwest Ethiopia,Hadiya,Farmgate
2024-01-04,Mutton,Animal Product,1886.25,quintal,Hawassa,Sidama,Wolaita,Farmgate
2023-05-23,Mango,Fruit,193.75,kg,Shola,Oromia,Kaffa,Farmgate
2023-07-04,Roasted grains,Other,1746.29,quintal,Gonder,Sidama,Basketo,Wholesale
2024-03-27,Fava beans,Other,2242.26,quintal,Shola,SNNPR,Kaffa,Wholesale
2023-08-22,Millet,Cereal,244.41,kg,Gonder,Sidama,Kolfe,Farmgate
2023-03-09,Maize,Cereal,710.75,kg,Hossana,Southwest Ethiopia,Hadiya,Retail
2023-05-11,Flour (wheat),Processed Food,2421.59,quintal,Gonder,Addis Ababa,Kolfe,Retail
2023-09-11,Sugar (local),Processed Food,2307.44,quintal,Dessie,SNNPR,Jimma Town,Farmgate
2023-01-11,Fava beans,Other,2285.25,quintal,Jimma,Amhara,Jimma Town,Wholesale
2023-09-21,Papaya,Fruit,1546.78,quintal,Dessie,Tigray,Wolaita,Retail
2023-10-07,Lemon,Fruit,1408.7,quintal,Wolkite,Sidama,Kaffa,Retail
2023-08-22,Cheese (Ayib),Animal Product,234.22,kg,Adama,Tigray,Jimma Town,Retail
2023-02-28,Powdered milk,Processed Food,1762.83,quintal,Dessie,Tigray,Bole,Retail
2024-05-24,Oats,Cereal,258.35,kg,Merkato,Oromia,Kaffa,Retail
2024-05-17,Mango,Fruit,1595.69,quintal,Shola,Southwest Ethiopia,Basketo,Retail
2024-04-09,Wheat,Cereal,1313.28,kg,Bahir Dar,Amhara,North Shewa,Retail
2023-06-01,Teff (red),Cereal,1714.77,quintal,Merkato,Amhara,Lideta,Farmgate
2024-01-15,Maize,Cereal,929.94,quintal,Gonder,Amhara,North Shewa,Retail
2023-12-04,Green pepper,Vegetable,290.41,kg,Hossana,Addis Ababa,Hadiya,Wholesale
2023-08-11,Margarine,Processed Food,250.5,kg,Dessie,Oromia,Bole,Wholesale
2023-12-26,Goat meat,Animal Product,1421.68,quintal,Wolkite,SNNPR,Kaffa,Farmgate
2024-03-20,Beef (raw),Animal Product,801.16,quintal,Dessie,Tigray,Kolfe,Farmgate
2023-01-14,Butter (traditional),Animal Product,1582.16,quintal,Jimma,Oromia,Kolfe,Farmgate
2023-01-29,Teff (white),Cereal,1960.73,quintal,Dessie,Tigray,Lideta,Retail
2024-06-24,Mango,Fruit,175.0,kg,Hossana,Tigray,Kaffa,Wholesale
2023-12-27,Guava,Fruit,276.75,kg,Dessie,Sidama,Bole,Wholesale
2024-02-07,Spaghetti,Processed Food,1296.33,quintal,Hossana,Sidama,Kaffa,Wholesale
2023-07-13,Avocado,Fruit,1580.42,quintal,Shola,Amhara,Jimma Town,Retail
2023-09-02,Spices mix,Other,1914.2,quintal,Jimma,Oromia,Wolaita,Retail
2023-11-02,Fava beans,Other,89.27,kg,Merkato,Southwest Ethiopia,Lideta,Retail
2024-05-13,Macaroni,Processed Food,170.69,kg,Bahir Dar,Oromia,North Shewa,Retail
2023-02-05,Margarine,Processed Food,2482.11,quintal,Jimma,Southwest Ethiopia,North Shewa,Wholesale
2023-12-27,Powdered milk,Processed Food,1752.07,quintal,Dessie,Addis Ababa,South Wollo,Wholesale
2023-05-19,Apple (local),Fruit,97.54,kg,Dessie,Oromia,Jimma Town,Retail
2023-10-01,Shiro,Other,1369.0,quintal,Dessie,Amhara,Bole,Farmgate
2024-01-18,Teff (red),Cereal,1932.72,quintal,Bahir Dar,Addis Ababa,Kaffa,Retail
2023-08-24,Guava,Fruit,1940.62,quintal,Bahir Dar,Addis Ababa,Bole,Farmgate
2023-02-06,Chickpeas,Other,57.75,kg,Shola,Southwest Ethiopia,Jimma Town,Wholesale
2023-03-05,Rice (local),Cereal,1534.12,quintal,Hossana,Tigray,Jimma Town,Retail
2024-02-24,Orange,Fruit,202.67,kg,Bahir Dar,Sidama,North Shewa,Retail
2023-03-12,Beetroot,Vegetable,278.24,kg,Adama,Southwest Ethiopia,Hadiya,Retail
2023-12-01,Papaya,Fruit,1043.08,quintal,Hawassa,Tigray,Bole,Retail
2023-06-14,Apple (local),Fruit,1542.78,quintal,Wolkite,Addis Ababa,Kolfe,Wholesale
2023-03-22,Spices mix,Other,65.67,kg,Bahir Dar,Sidama,Kolfe,Farmgate
2023-05-18,Roasted grains,Other,53.63,kg,Wolkite,SNNPR,Basketo,Wholesale
2024-05-08,Lentils,Other,2140.86,quintal,Hossana,Oromia,North Shewa,Farmgate
2023-09-11,Millet,Cereal,1152.22,quintal,Jimma,Oromia,Hadiya,Wholesale
2023-07-17,Rice (local),Cereal,1695.46,quintal,Jimma,Tigray,Hadiya,Retail
2023-03-11,Rice (imported),Cereal,2345.0,quintal,Jimma,Sidama,North Shewa,Retail
2023-08-25,Tea (local),Processed Food,134.95,kg,Hossana,Oromia,South Wollo,Farmgate
2023-07-17,Lentils,Other,1762.57,quintal,Gonder,Southwest Ethiopia,Kaffa,Wholesale
2023-03-05,Spices mix,Other,276.04,kg,Jimma,Oromia,Kolfe,Wholesale
2023-02-21,Roasted grains,Other,100.58,kg,Hossana,Southwest Ethiopia,Kolfe,Wholesale
2023-07-01,Cabbage,Vegetable,76.77,kg,Hossana,Sidama,South Wollo,Wholesale
2023-10-13,Grapes,Fruit,269.89,kg,Shola,Oromia,Kaffa,Retail
2023-02-20,Kale (Gomen),Vegetable,1210.11,quintal,Gonder,SNNPR,Basketo,Wholesale
2024-01-15,Guava,Fruit,1317.34,quintal,Adama,Southwest Ethiopia,Kolfe,Wholesale
2023-06-19,Watermelon,Fruit,57.41,kg,Hossana,Southwest Ethiopia,Kolfe,Retail
2023-12-12,Salt,Processed Food,1645.64,quintal,Hossana,Amhara,North Shewa,Wholesale
2023-06-17,Coffee (roasted),Processed Food,118.62,kg,Bahir Dar,Addis Ababa,Wolaita,Farmgate
2024-01-11,Chicken (dressed),Animal Product,95.51,kg,Merkato,Southwest Ethiopia,South Wollo,Wholesale
2023-04-01,Teff (red),Cereal,1851.08,quintal,Gonder,SNNPR,Kolfe,Farmgate
2023-03-21,Yogurt,Animal Product,2014.11,quintal,Dessie,Tigray,Lideta,Retail
2023-07-19,Nifro,Other,286.29,kg,Adama,Sidama,Bole,Wholesale
2023-10-17,Potato,Vegetable,135.78,kg,Hossana,Addis Ababa,Hadiya,Farmgate
2024-05-13,Tea (local),Processed Food,168.24,kg,Dessie,Addis Ababa,North Shewa,Farmgate
2023-07-09,Orange,Fruit,94.88,kg,Adama,Sidama,North Shewa,Farmgate
2023-02-23,Sugar (local),Processed Food,1837.48,quintal,Wolkite,Southwest Ethiopia,Lideta,Retail
2023-03-25,Teff (white),Cereal,1930.14,quintal,Hawassa,Southwest Ethiopia,Kolfe,Wholesale
2024-03-01,Lettuce,Vegetable,235.88,kg,Hossana,Addis Ababa,Kolfe,Farmgate
2023-08-03,Guava,Fruit,2177.3,quintal,Wolkite,Sidama,North Shewa,Retail
2024-03-02,Rice (local),Cereal,1783.61,quintal,Adama,SNNPR,Jimma Town,Wholesale
2023-03-19,Spices mix,Other,1700.75,quintal,Hossana,Sidama,Lideta,Farmgate
2023-02-24,Dry peas,Other,2314.44,quintal,Dessie,SNNPR,Hadiya,Farmgate
2023-05-07,Flour (wheat),Processed Food,2271.93,quintal,Gonder,Amhara,Lideta,Farmgate
2023-04-29,Beef (raw),Animal Product,822.82,kg,Gonder,Amhara,Bole,Retail
2023-10-15,Carrot,Vegetable,215.35,kg,Shola,Southwest Ethiopia,Kolfe,Retail
2024-03-20,Sorghum,Cereal,1233.36,quintal,Dessie,Oromia,Basketo,Retail
2024-03-27,Fava beans,Other,248.95,kg,Merkato,SNNPR,Hadiya,Wholesale
2024-02-08,Margarine,Processed Food,199.43,kg,Jimma,Oromia,South Wollo,Wholesale
2023-04-03,Sugar (local),Processed Food,1283.38,quintal,Wolkite,Oromia,South Wollo,Farmgate
2023-03-12,Potato,Vegetable,55.03,kg,Hawassa,Sidama,Wolaita,Retail
2023-02-01,Lettuce,Vegetable,277.74,kg,Shola,Sidama,Kolfe,Farmgate
2023-08-25,Teff (white),Cereal,2081.98,kg,Wolkite,Amhara,Hadiya,Farmgate
2023-07-24,Carrot,Vegetable,2124.8,quintal,Bahir Dar,Southwest Ethiopia,Lideta,Farmgate
2023-08-14,Macaroni,Processed Food,180.99,kg,Jimma,Tigray,Wolaita,Farmgate
2023-08-10,Mango,Fruit,258.45,kg,Adama,Amhara,North Shewa,Farmgate
2023-12-31,Spaghetti,Processed Food,256.45,kg,Dessie,Amhara,Hadiya,Wholesale
2023-10-27,Cooking oil (palm),Processed Food,1753.02,quintal,Shola,Tigray,Jimma Town,Wholesale
2024-04-08,Beetroot,Vegetable,189.18,kg,Dessie,SNNPR,Wolaita,Wholesale
2023-04-06,Oats,Cereal,43.99,kg,Wolkite,Sidama,Kaffa,Wholesale
2023-12-13,Oats,Cereal,1765.21,quintal,Adama,Oromia,Kaffa,Farmgate
2023-07-15,Yogurt,Animal Product,2300.45,quintal,Bahir Dar,SNNPR,Hadiya,Farmgate
2023-02-12,Goat meat,Animal Product,2053.59,quintal,Bahir Dar,Oromia,Jimma Town,Farmgate
2024-02-20,Sugar (local),Processed Food,1258.98,quintal,Shola,Oromia,Wolaita,Farmgate
2023-01-24,Tea (local),Processed Food,1442.06,quintal,Hawassa,Southwest Ethiopia,Basketo,Wholesale
2023-04-08,Pepper powder,Other,92.95,kg,Hawassa,SNNPR,Hadiya,Farmgate
2023-04-26,Spaghetti,Processed Food,180.67,kg,Bahir Dar,Southwest Ethiopia,Lideta,Retail
2023-03-17,Spaghetti,Processed Food,2141.45,quintal,Merkato,Sidama,Kaffa,Wholesale
2023-05-19,Eggs,Animal Product,8.84,quintal,Adama,Sidama,Lideta,Farmgate
2024-02-24,Wheat,Cereal,1095.11,quintal,Bahir Dar,Oromia,Hadiya,Wholesale
2023-05-07,Roasted grains,Other,258.56,kg,Shola,Amhara,Hadiya,Retail
2023-03-30,Powdered milk,Processed Food,2049.91,quintal,Wolkite,Oromia,Basketo,Retail
2023-03-02,Spices mix,Other,64.41,kg,Bahir Dar,Tigray,Bole,Wholesale
2024-05-03,Milk (raw),Animal Product,37.28,kg,Hawassa,SNNPR,Bole,Wholesale
2023-04-13,Powdered milk,Processed Food,65.35,kg,Bahir Dar,Amhara,North Shewa,Farmgate
2023-02-15,Goat meat,Animal Product,285.23,kg,Shola,Southwest Ethiopia,Lideta,Retail
2024-01-21,Beetroot,Vegetable,1708.92,quintal,Jimma,Tigray,South Wollo,Retail
2023-09-18,Mutton,Animal Product,1953.68,quintal,Wolkite,Amhara,Kolfe,Wholesale
2023-02-10,Cheese (Ayib),Animal Product,119.34,kg,Gonder,Southwest Ethiopia,Kaffa,Farmgate
2023-01-23,Hot pepper,Vegetable,1484.65,quintal,Gonder,SNNPR,Bole,Retail
2024-06-10,Salt,Processed Food,1997.49,quintal,Gonder,Southwest Ethiopia,South Wollo,Retail
2023-09-06,Eggs,Animal Product,8.02,quintal,Shola,Oromia,Kaffa,Wholesale
2024-03-30,Lemon,Fruit,1607.26,quintal,Dessie,Southwest Ethiopia,Kaffa,Farmgate
2023-07-21,Teff (red),Cereal,1658.69,quintal,Gonder,Amhara,Wolaita,Farmgate
2023-07-21,Dry peas,Other,1207.59,quintal,Bahir Dar,Addis Ababa,Kaffa,Wholesale
2024-04-16,Kale (Gomen),Vegetable,1638.65,quintal,Shola,Addis Ababa,Lideta,Retail
2024-01-18,Chicken (live),Animal Product,306.42,quintal,Adama,Sidama,Basketo,Farmgate
2023-12-06,Spaghetti,Processed Food,82.91,kg,Bahir Dar,Sidama,Lideta,Retail
2024-04-22,Green pepper,Vegetable,1593.94,quintal,Hawassa,Sidama,North Shewa,Wholesale
2024-05-03,Spaghetti,Processed Food,2313.41,quintal,Wolkite,SNNPR,North Shewa,Retail
2024-06-10,Teff (red),Cereal,1694.32,quintal,Dessie,Sidama,Lideta,Farmgate
2023-11-11,Coffee (roasted),Processed Food,1540.92,quintal,Bahir Dar,Southwest Ethiopia,Kolfe,Retail
2023-07-28,Shiro,Other,67.93,kg,Hossana,Sidama,Bole,Wholesale
2024-04-18,Rice (imported),Cereal,2497.14,kg,Wolkite,Addis Ababa,Basketo,Wholesale
2024-02-15,Salt,Processed Food,1021.94,quintal,Hossana,Southwest Ethiopia,Jimma Town,Farmgate
2023-04-29,Oats,Cereal,88.76,kg,Jimma,Addis Ababa,Kolfe,Wholesale
2023-10-28,Guava,Fruit,258.04,kg,Hawassa,Sidama,Lideta,Farmgate
2023-03-10,Milk (raw),Animal Product,46.4,quintal,Hossana,Amhara,Basketo,Retail
2023-10-19,Lettuce,Vegetable,85.09,kg,Wolkite,Tigray,Basketo,Retail
2024-02-18,Lettuce,Vegetable,1004.22,quintal,Bahir Dar,Southwest Ethiopia,Kolfe,Farmgate
2023-02-13,Mango,Fruit,2314.18,quintal,Hawassa,Southwest Ethiopia,Wolaita,Retail
2024-02-11,Wheat,Cereal,1157.7,quintal,Wolkite,Addis Ababa,Lideta,Wholesale
2023-06-10,Fava beans,Other,102.19,kg,Jimma,SNNPR,Jimma Town,Wholesale
2024-02-13,Hot pepper,Vegetable,1493.45,quintal,Dessie,Amhara,Wolaita,Farmgate
2024-03-23,Nifro,Other,66.79,kg,Hawassa,Addis Ababa,North Shewa,Farmgate
2023-11-02,Rice (imported),Cereal,2430.97,quintal,Dessie,Tigray,Jimma Town,Wholesale
2024-05-27,Macaroni,Processed Food,242.07,kg,Wolkite,Oromia,Basketo,Retail
2024-01-23,Wheat,Cereal,1059.19,kg,Bahir Dar,Addis Ababa,South Wollo,Retail
2024-04-06,Tomato,Vegetable,60.67,kg,Hawassa,Amhara,Lideta,Wholesale
2023-09-08,Teff (white),Cereal,1924.05,kg,Merkato,Oromia,North Shewa,Farmgate
2023-01-07,Cabbage,Vegetable,1799.7,quintal,Hawassa,Southwest Ethiopia,North Shewa,Wholesale
2023-02-24,Chicken (dressed),Animal Product,1464.29,quintal,Dessie,SNNPR,Jimma Town,Farmgate
2023-12-13,Spaghetti,Processed Food,1037.82,quintal,Dessie,SNNPR,South Wollo,Wholesale
2023-08-31,Rice (local),Cereal,1632.87,kg,Adama,SNNPR,North Shewa,Wholesale
2023-04-17,Millet,Cereal,133.78,kg,Shola,Addis Ababa,Kaffa,Wholesale
2024-04-26,Millet,Cereal,1809.77,quintal,Jimma,Addis Ababa,Basketo,Wholesale
2023-12-15,Lentils,Other,124.82,kg,Gonder,Oromia,Bole,Retail
2023-11-11,Rice (imported),Cereal,2502.97,quintal,Bahir Dar,Amhara,Wolaita,Wholesale
2023-03-18,Beetroot,Vegetable,213.93,kg,Jimma,Southwest Ethiopia,Lideta,Farmgate
2024-06-21,Millet,Cereal,232.64,kg,Dessie,Oromia,Basketo,Farmgate
2023-01-13,Green pepper,Vegetable,156.94,kg,Gonder,Southwest Ethiopia,South Wollo,Wholesale
2023-07-30,Lentils,Other,1583.66,quintal,Wolkite,Tigray,Basketo,Wholesale
2023-09-17,Hot pepper,Vegetable,82.57,kg,Hawassa,Tigray,Kaffa,Farmgate
2023-05-28,Chickpeas,Other,1351.54,quintal,Bahir Dar,Addis Ababa,North Shewa,Wholesale
2023-04-15,Orange,Fruit,2387.81,quintal,Hossana,Tigray,Kaffa,Retail
2023-09-29,Chickpeas,Other,45.43,kg,Jimma,Sidama,South Wollo,Wholesale
2023-02-01,Tomato,Vegetable,2303.54,quintal,Merkato,Southwest Ethiopia,Hadiya,Wholesale
2023-01-05,Green pepper,Vegetable,297.28,kg,Shola,SNNPR,Wolaita,Farmgate
2023-07-13,Butter (traditional),Animal Product,167.44,kg,Wolkite,Southwest Ethiopia,Bole,Wholesale
2023-09-17,Cheese (Ayib),Animal Product,214.9,kg,Bahir Dar,Oromia,Basketo,Farmgate
2024-01-25,Chicken (live),Animal Product,427.49,quintal,Gonder,Southwest Ethiopia,Lideta,Farmgate
2024-05-09,Honey,Other,122.83,kg,Gonder,SNNPR,South Wollo,Wholesale
2024-04-15,Sorghum,Cereal,1290.77,quintal,Jimma,Addis Ababa,Basketo,Farmgate
2023-06-09,Fava beans,Other,50.42,kg,Hawassa,Sidama,Kolfe,Retail
2023-08-01,Fava beans,Other,235.05,kg,Hossana,Sidama,North Shewa,Farmgate
2023-08-22,Flour (wheat),Processed Food,1345.92,quintal,Merkato,Addis Ababa,Jimma Town,Wholesale
2024-06-24,Coffee (roasted),Processed Food,1662.47,quintal,Hossana,Addis Ababa,Kolfe,Farmgate
2024-06-09,Spices mix,Other,89.06,kg,Merkato,Oromia,Wolaita,Wholesale
2024-05-24,Papaya,Fruit,49.51,kg,Dessie,Oromia,Hadiya,Retail
2023-04-29,Avocado,Fruit,2116.55,quintal,Merkato,Southwest Ethiopia,Kolfe,Wholesale
